15	0	5	5	49	0	58	0	
15	0	5	5	49	0	61	0	
6	9	8	2	0	49	7	50	
12	3	2	8	49	0	61	0	
12	3	2	8	49	0	61	0	
3	9	8	2	0	49	0	54	
10	5	1	9	9	40	17	44	
15	0	7	3	48	1	57	4	
11	4	9	1	10	39	14	47	
12	3	9	1	4	42	16	40	
4	9	1	9	1	48	32	21	
3	11	1	9	1	48	32	21	
8	6	9	1	45	1	20	36	
14	0	6	3	45	0	58	0	
0	15	3	7	0	49	4	57	
11	4	9	1	48	1	24	37	
11	4	9	1	48	1	26	35	
0	15	0	10	0	49	7	54	
6	9	1	9	1	48	39	22	
15	0	7	3	49	0	57	4	
0	15	3	7	1	48	5	56	
11	4	9	1	48	1	23	38	
4	11	1	9	1	48	36	25	
2	13	0	10	0	49	17	44	
2	13	0	10	0	49	23	38	
12	3	9	1	10	39	19	42	
14	1	10	0	46	3	43	18	
4	11	1	9	1	48	36	25	
2	13	5	5	1	48	0	61	
0	15	5	5	0	49	0	61	
7	8	7	3	47	1	36	21	
9	6	3	7	35	14	40	19	
7	8	6	4	48	1	42	19	
12	3	4	6	48	1	29	32	
0	15	5	5	0	49	0	61	
0	15	5	5	0	49	0	61	
8	7	4	6	1	48	15	46	
15	0	5	5	49	0	61	0	
0	15	5	5	0	49	0	61	
15	0	5	5	49	0	61	0	
1	14	0	10	0	49	7	54	
15	0	5	5	49	0	41	17	
9	6	8	2	36	13	42	19	
6	9	4	6	7	42	18	40	
0	15	5	5	0	48	0	61	
7	7	8	2	1	45	21	36	
8	7	3	2	1	45	23	34	
8	7	5	3	49	0	43	14	
6	9	6	4	1	48	20	41	
6	9	6	4	1	48	17	44	
9	6	4	1	47	2	39	19	
15	0	5	5	49	0	61	0	
6	9	6	4	2	47	19	42	
3	12	3	2	1	47	11	45	
0	15	5	5	0	49	0	61	
10	5	9	1	26	23	43	18	
11	4	9	1	36	13	43	18	
6	9	4	6	7	42	22	39	
2	13	2	8	1	48	2	59	
2	13	0	10	1	48	23	38	
6	9	10	0	48	1	37	24	
9	6	2	8	25	24	19	42	
4	11	0	10	18	31	9	52	
1	11	8	2	6	40	31	30	
5	10	0	10	18	31	7	54	
4	11	0	10	22	27	11	50	
5	10	1	9	4	45	29	30	
9	6	10	0	47	1	31	25	
1	14	1	9	7	42	20	41	
14	1	9	1	42	7	41	20	
4	11	1	9	7	42	9	52	
12	1	1	9	48	1	56	2	
1	12	2	8	44	2	38	20	
1	14	0	9	5	43	21	37	
14	1	9	0	48	1	56	3	
0	13	0	10	1	48	0	56	
4	11	1	9	1	48	3	58	
0	15	8	2	1	48	0	61	
9	6	1	9	20	29	34	27	
14	1	9	1	43	6	41	20	
0	15	8	2	1	48	0	61	
7	8	9	1	29	20	26	35	
7	8	9	1	29	20	27	34	
15	0	2	8	48	1	61	0	
8	7	1	9	20	29	34	27	
1	13	0	10	0	45	5	51	
15	0	2	8	34	15	51	10	
11	4	4	6	49	0	48	13	
1	14	3	7	11	38	5	56	
8	7	8	2	48	1	58	3	
6	8	1	9	7	40	5	49	
7	8	0	10	7	40	10	46	
13	2	4	6	49	0	61	0	
12	3	4	6	44	5	27	31	
13	2	6	4	49	0	61	0	
13	2	4	6	49	0	61	0	
3	12	6	4	18	30	13	48	
1	13	0	10	7	41	26	26	
6	9	5	4	8	38	6	51	
11	4	2	8	16	33	27	34	
10	5	4	6	35	14	49	12	
10	5	8	2	35	14	56	5	
5	10	6	4	14	35	12	49	
5	10	6	4	14	35	11	48	
15	0	10	0	48	0	49	9	
10	5	2	8	2	46	7	52	
3	12	8	2	45	4	39	22	
2	13	8	2	46	3	42	16	
2	13	8	2	46	3	45	16	
2	13	8	2	46	3	46	15	
3	12	10	0	40	9	24	37	
15	0	10	0	47	1	56	1	
3	12	7	3	34	15	17	44	
13	2	7	3	49	0	57	4	
6	9	10	0	43	6	48	13	
12	3	9	1	42	5	49	9	
3	12	0	10	2	47	1	60	
2	13	7	3	31	18	37	24	
4	11	4	6	6	43	0	61	
13	2	7	3	49	0	58	0	
6	9	2	8	7	42	0	61	
13	2	8	2	35	14	36	25	
9	6	5	5	35	14	56	5	
10	5	5	5	40	9	57	1	
4	11	5	5	36	13	59	2	
1	14	8	2	44	5	17	44	
5	10	6	4	18	28	28	27	
4	10	8	0	44	3	21	33	
13	2	7	3	31	18	27	32	
6	9	10	0	42	6	35	18	
15	0	9	1	40	6	32	20	
1	12	0	9	6	36	27	31	
12	3	8	2	24	25	43	18	
1	14	2	8	1	48	2	57	
12	3	7	3	44	5	53	8	
12	3	8	2	49	0	61	0	
4	11	3	7	36	13	59	2	
2	13	1	9	16	33	29	32	
4	11	0	10	4	45	1	60	
1	14	3	7	0	49	4	57	
1	14	2	8	0	49	3	58	
2	13	5	5	14	35	13	48	
4	11	5	5	7	42	10	51	
10	0	10	0	38	7	43	14	
12	3	8	2	47	0	51	0	
3	12	4	6	31	18	28	30	
13	2	9	1	47	2	58	1	
10	5	10	0	49	0	59	0	
1	13	3	7	17	32	29	28	
1	14	4	6	4	45	7	54	
10	5	4	5	20	29	31	30	
10	5	7	3	44	5	58	3	
5	10	4	6	8	41	10	51	
3	12	3	7	6	43	29	32	
0	15	0	10	1	48	2	57	
1	14	0	6	8	38	13	42	
14	1	10	0	42	7	43	18	
11	4	4	6	23	26	12	46	
0	15	1	9	5	44	0	61	
6	9	7	3	31	18	31	30	
0	15	5	5	0	49	1	60	
0	15	0	10	0	49	1	57	
0	15	9	1	10	39	1	60	
1	14	9	1	22	27	9	52	
15	0	3	0	45	4	48	8	
0	15	1	9	11	38	7	54	
14	1	9	0	42	6	56	0	
1	14	1	9	14	29	8	46	
14	1	10	0	31	15	49	10	
0	15	0	10	2	45	8	50	
13	2	10	0	44	5	52	7	
7	6	1	7	18	29	3	54	
8	7	8	2	8	41	28	33	
1	14	0	10	5	44	20	41	
8	7	9	1	8	41	29	32	
1	14	9	1	7	42	9	49	
7	8	2	8	27	22	29	29	
15	0	10	0	42	7	56	3	
12	3	1	9	36	13	37	24	
13	2	0	10	46	3	54	5	
10	5	10	0	26	19	17	42	
12	3	2	8	48	1	61	0	
4	11	7	3	32	17	59	2	
5	10	6	4	32	17	59	2	
15	0	2	8	49	0	60	1	
2	13	2	8	0	49	0	61	
15	0	2	8	49	0	60	1	
1	14	8	2	10	39	6	55	
1	6	7	0	2	47	1	58	
10	5	8	2	13	36	7	54	
1	14	7	3	2	47	1	57	
5	10	8	2	41	8	41	20	
5	10	8	2	15	34	30	31	
12	3	10	0	48	1	56	2	
8	7	10	0	44	5	57	4	
14	0	10	0	44	4	54	5	
8	7	2	8	31	18	20	38	
1	14	3	7	5	44	5	56	
8	7	8	2	2	47	2	57	
3	12	4	5	48	1	47	11	
4	11	3	7	34	14	39	19	
1	13	0	10	4	42	5	51	
14	1	9	0	45	4	54	5	
15	0	7	3	49	0	59	0	
14	0	10	0	11	38	28	33	
11	4	6	4	3	46	15	46	
2	13	3	7	5	44	13	48	
4	11	2	8	0	49	7	54	
2	13	0	10	0	46	6	52	
8	7	2	8	44	5	50	11	
10	5	7	3	6	43	12	49	
0	14	0	10	10	37	5	52	
5	10	0	10	41	2	50	4	
11	4	7	3	17	32	10	51	
0	15	3	7	0	49	0	61	
15	0	7	3	49	0	61	0	
0	15	3	7	0	49	0	61	
11	4	10	0	17	32	10	51	
0	15	3	7	0	49	0	61	
0	15	3	7	0	49	0	61	
15	0	7	3	49	0	58	0	
14	1	1	9	42	7	58	0	
13	2	8	2	44	5	46	15	
2	13	2	8	5	44	15	46	
10	5	4	6	15	34	27	34	
4	10	5	5	3	46	3	56	
6	9	5	5	3	45	3	56	
0	15	0	10	4	44	5	52	
1	14	1	9	7	42	11	50	
4	11	6	4	35	14	33	28	
13	1	9	1	40	9	55	6	
1	14	1	9	1	48	2	59	
9	6	5	5	46	3	59	2	
11	4	6	4	11	38	32	29	
14	1	9	1	42	7	53	8	
14	1	9	1	37	12	53	8	
1	14	1	9	11	37	9	52	
1	14	1	9	7	42	12	49	
10	3	7	3	19	28	32	24	
14	1	6	4	44	5	48	10	
4	11	5	5	5	44	2	53	
10	5	7	3	20	29	30	31	
7	8	7	3	43	6	40	21	
3	12	4	6	2	47	9	52	
5	10	4	6	42	7	35	18	
10	5	6	4	7	42	17	37	
13	2	6	4	48	0	58	2	
0	15	3	7	0	49	0	61	
2	13	5	5	0	48	7	54	
13	2	5	5	49	0	52	7	
14	1	6	4	49	0	61	0	
13	2	5	5	49	0	54	7	
14	1	6	3	49	0	56	0	
1	14	7	3	0	49	3	55	
14	1	3	7	49	0	56	0	
8	7	3	7	44	2	48	9	
0	15	4	6	20	29	27	34	
13	2	4	6	35	14	40	21	
0	15	3	7	0	49	0	61	
0	15	5	4	20	28	22	37	
14	0	10	0	41	8	58	1	
15	0	10	0	46	2	50	9	
12	0	6	4	47	0	52	2	
0	14	6	3	21	28	22	32	
15	0	6	4	49	0	59	0	
0	15	4	6	0	49	3	58	
0	15	4	6	0	49	3	58	
0	15	4	6	0	49	1	60	
0	15	4	6	0	49	0	61	
0	15	4	6	0	49	3	58	
15	0	6	4	49	0	61	0	
0	15	4	6	0	49	0	61	
15	0	6	4	49	0	58	0	
15	0	6	4	49	0	57	2	
12	3	10	0	46	1	54	5	
14	1	6	4	49	0	58	0	
2	13	0	10	3	46	24	35	
10	5	0	10	6	43	35	24	
5	10	10	0	43	6	23	35	
5	10	10	0	28	21	13	48	
15	0	10	0	34	15	52	9	
2	13	0	10	18	31	31	30	
1	14	0	10	11	38	22	39	
8	7	10	0	30	19	22	39	
0	14	0	10	36	11	43	10	
0	15	0	9	37	11	45	14	
0	15	4	6	5	44	2	59	
0	15	4	6	5	42	1	56	
15	0	1	9	23	26	10	42	
15	0	5	5	47	2	57	4	
0	15	3	7	13	36	13	48	
1	14	4	6	25	24	41	20	
1	14	8	2	43	6	54	7	
0	15	3	7	2	47	10	51	
15	0	7	3	47	2	54	7	
15	0	7	3	47	2	52	9	
14	1	6	4	18	31	48	13	
15	0	7	3	47	2	51	10	
7	7	8	2	43	6	51	7	
0	15	3	7	2	47	8	53	
12	3	1	9	6	43	16	45	
2	13	5	5	42	6	43	15	
8	7	2	8	6	43	9	52	
13	1	5	4	5	43	7	54	
0	15	7	3	30	19	32	29	
9	6	10	0	49	0	60	1	
13	2	4	6	5	44	19	42	
1	14	3	7	24	25	43	18	
7	8	6	4	44	5	34	27	
1	14	3	7	26	23	55	6	
14	1	4	6	3	46	13	48	
1	14	3	7	26	23	55	6	
7	8	3	7	4	45	9	52	
14	1	7	3	23	26	6	55	
0	15	3	7	1	46	7	49	
13	0	3	4	4	44	7	47	
13	2	6	4	9	40	13	48	
0	15	7	3	34	14	30	29	
10	5	7	3	39	9	35	24	
15	0	9	1	38	11	57	2	
9	6	7	3	39	9	35	24	
1	14	8	2	45	4	35	26	
15	0	2	8	10	39	22	39	
6	9	3	7	5	44	9	52	
7	8	10	0	44	5	45	16	
14	1	10	0	48	1	61	0	
8	7	0	10	7	42	17	44	
0	15	8	2	41	8	39	22	
15	0	3	7	9	40	22	39	
7	6	0	9	34	13	34	21	
0	15	8	2	44	5	44	14	
8	7	0	10	5	44	16	45	
0	15	0	10	21	27	17	41	
1	14	6	4	7	42	4	57	
0	15	6	4	28	21	33	26	
0	15	2	8	1	48	1	60	
5	10	3	7	6	43	24	37	
7	8	3	7	46	3	52	9	
5	10	0	10	2	47	29	31	
14	0	9	1	41	8	48	4	
0	15	1	8	7	39	3	54	
12	3	10	0	41	8	53	8	
1	14	2	8	5	44	2	56	
14	0	2	8	6	43	20	39	
15	0	5	5	48	1	58	0	
14	1	9	1	40	9	50	11	
0	14	0	10	22	24	10	47	
0	15	0	10	0	49	4	54	
3	11	6	4	39	9	29	22	
0	15	0	10	36	11	19	32	
14	1	6	4	48	0	50	7	
3	12	1	9	42	6	41	15	
0	15	1	9	0	49	0	61	
14	1	6	4	49	0	51	10	
0	14	2	8	0	44	0	58	
7	8	6	1	43	1	57	1	
11	4	9	1	18	31	30	31	
12	3	9	1	19	27	31	22	
11	4	4	6	48	1	51	10	
1	14	1	9	0	49	1	60	
11	4	9	1	19	30	33	28	
1	14	0	10	0	49	2	55	
1	14	0	10	2	46	9	49	
14	1	10	0	48	1	55	3	
10	5	10	0	48	1	49	12	
9	6	8	2	5	40	9	48	
0	15	0	10	0	49	3	58	
0	15	2	8	0	49	0	61	
2	13	0	10	3	46	7	51	
2	13	0	10	3	46	9	50	
0	15	4	6	34	15	52	9	
12	3	10	0	45	0	52	4	
0	15	0	10	0	47	3	56	
11	4	4	4	46	3	50	9	
1	14	0	10	2	47	4	57	
6	9	8	2	46	3	57	4	
5	10	8	2	44	5	40	21	
9	6	2	8	2	47	2	59	
4	11	8	2	44	5	42	19	
2	13	0	10	3	46	3	55	
5	10	8	2	45	4	41	20	
6	9	8	2	47	2	47	11	
6	9	7	3	37	12	46	15	
15	0	8	2	49	0	61	0	
0	15	8	2	1	48	0	61	
6	9	7	3	37	12	47	14	
12	3	3	7	8	41	34	27	
12	3	2	8	6	43	34	25	
11	4	9	0	45	1	31	26	
12	3	3	6	15	34	41	18	
8	6	3	7	12	36	13	44	
15	0	10	0	47	1	57	0	
2	13	8	2	25	24	19	39	
13	2	2	8	22	27	39	22	
0	15	7	3	1	48	0	61	
14	0	10	0	49	0	49	7	
10	4	10	0	16	31	22	36	
3	11	3	7	3	41	3	54	
13	2	2	8	25	23	37	19	
15	0	8	2	49	0	61	0	
2	13	8	2	24	25	18	43	
12	3	8	2	46	3	58	3	
0	15	2	8	0	49	0	61	
15	0	7	3	39	8	56	1	
9	4	3	7	0	48	15	43	
13	2	5	5	46	3	59	2	
15	0	8	2	49	0	61	0	
11	4	8	2	30	12	52	5	
1	14	2	8	0	49	0	61	
0	15	7	3	1	48	0	61	
0	15	7	3	1	48	0	61	
0	15	7	3	1	48	0	61	
11	4	8	2	33	16	56	5	
0	15	0	9	7	39	0	59	
5	8	0	10	2	46	29	27	
4	11	1	9	29	20	43	14	
7	6	1	5	40	8	50	5	
7	8	7	3	2	47	29	32	
12	3	10	0	28	21	34	27	
15	0	7	3	41	8	55	4	
14	1	7	3	21	28	32	29	
0	15	7	3	1	48	0	58	
3	12	7	3	5	44	3	58	
15	0	7	3	43	6	60	1	
0	15	3	7	6	43	1	60	
3	12	7	3	5	44	3	58	
9	6	7	3	42	7	57	4	
0	15	2	8	0	49	0	59	
14	1	6	4	48	1	57	4	
15	0	7	3	48	1	61	0	
0	15	9	1	9	40	0	58	
14	1	2	7	24	25	38	21	
5	10	4	6	8	40	28	31	
3	12	5	4	5	44	3	58	
3	11	2	8	3	44	3	53	
14	1	10	0	49	0	58	0	
4	10	4	6	8	41	28	31	
15	0	5	5	48	1	59	0	
13	2	5	5	9	40	29	32	
10	5	5	5	41	8	34	27	
14	1	5	5	9	40	28	33	
1	14	5	5	1	48	1	58	
3	12	6	4	6	43	3	58	
2	13	5	5	5	44	5	56	
14	1	5	5	48	1	58	1	
1	14	0	10	0	49	0	61	
2	13	5	5	3	46	2	59	
2	13	2	8	28	21	27	34	
1	14	0	10	0	49	0	61	
0	15	3	7	0	49	0	61	
15	0	7	3	49	0	59	0	
0	15	3	7	0	49	0	61	
0	15	2	8	0	49	0	61	
0	15	2	8	0	49	0	58	
0	15	3	7	0	49	0	61	
0	15	2	8	0	49	0	61	
15	0	5	5	48	1	58	0	
15	0	5	4	46	1	57	0	
12	3	7	3	11	38	5	56	
1	14	2	8	1	48	0	61	
1	13	3	7	47	2	45	10	
3	12	3	7	49	0	55	3	
15	0	8	2	49	0	61	0	
3	12	3	7	49	0	57	4	
14	1	8	2	48	1	61	0	
14	1	10	0	49	0	61	0	
0	15	3	7	47	2	49	12	
10	5	7	3	13	36	3	58	
12	3	7	3	0	49	4	57	
12	3	9	1	1	48	4	57	
15	0	6	4	15	34	8	53	
3	12	1	9	36	13	55	6	
1	14	2	8	2	47	2	59	
13	2	7	3	0	49	3	58	
14	1	10	0	49	0	61	0	
4	11	1	9	34	15	53	6	
15	0	6	4	47	2	61	0	
1	14	3	7	47	2	50	11	
0	15	3	7	4	45	2	59	
15	0	7	3	49	0	61	0	
12	3	4	6	34	15	54	7	
2	12	3	7	29	17	46	7	
2	13	3	7	31	16	51	7	
1	13	6	4	41	7	39	18	
10	4	9	1	19	27	14	43	
0	14	0	10	2	47	0	59	
15	0	10	0	36	13	57	2	
15	0	6	4	46	2	59	0	
13	1	9	1	49	0	59	0	
0	15	4	6	2	47	0	58	
13	1	5	5	9	40	27	30	
15	0	7	3	14	30	13	44	
15	0	10	0	48	0	55	2	
0	15	3	7	33	15	50	9	
8	7	5	0	2	43	2	57	
4	11	1	9	34	15	53	6	
0	15	0	10	5	42	4	55	
10	5	7	3	20	29	9	52	
3	12	7	3	5	44	3	58	
1	14	0	10	10	39	8	53	
14	1	8	2	48	1	58	0	
1	14	3	7	33	16	54	7	
1	14	3	7	47	2	50	11	
3	12	7	3	5	44	3	55	
4	11	1	9	28	21	53	8	
14	1	8	2	48	1	58	0	
14	1	8	2	47	2	57	2	
14	1	7	3	2	47	12	49	
13	2	7	3	2	47	11	50	
2	13	1	9	30	19	55	6	
5	10	3	7	35	13	53	4	
1	14	2	8	1	48	0	58	
11	4	9	1	21	28	11	48	
13	2	8	2	20	29	35	26	
3	12	2	8	16	33	3	58	
1	14	1	9	0	49	0	61	
1	14	3	7	47	2	50	11	
3	12	3	7	49	0	57	4	
1	14	1	9	0	49	0	61	
10	5	7	3	19	30	12	49	
5	10	0	10	28	21	24	37	
10	5	7	3	19	30	13	48	
1	14	0	10	0	49	0	61	
1	14	0	10	0	49	0	61	
1	14	1	9	37	12	53	4	
14	1	10	0	49	0	61	0	
1	14	0	10	0	49	0	61	
2	13	0	10	36	13	58	3	
11	4	8	1	48	1	58	3	
10	5	7	3	19	30	13	48	
14	1	10	0	49	0	61	0	
14	1	10	0	49	0	58	0	
13	2	9	0	13	36	3	58	
2	13	2	8	37	12	58	3	
13	2	8	2	10	37	4	55	
13	1	9	0	13	36	4	53	
15	0	4	6	49	0	61	0	
0	15	0	10	0	49	1	60	
1	14	0	10	0	49	0	61	
14	1	10	0	49	0	61	0	
14	1	10	0	49	0	58	0	
14	1	8	2	48	1	59	0	
10	5	7	3	10	37	5	53	
0	15	2	6	0	47	0	58	
10	5	7	3	18	29	10	48	
14	1	10	0	49	0	61	0	
1	14	0	10	0	49	0	61	
12	3	10	0	49	0	61	0	
11	4	9	1	48	1	57	4	
1	14	0	10	42	7	57	4	
2	13	1	9	40	9	58	3	
1	14	0	10	42	7	55	3	
15	0	9	0	45	4	35	23	
1	14	0	10	40	7	55	4	
14	1	10	0	11	38	6	53	
5	10	1	8	49	0	59	0	
14	1	10	0	49	0	61	0	
14	1	10	0	49	0	59	0	
14	1	10	0	49	0	61	0	
4	11	1	9	10	39	3	58	
14	1	10	0	7	42	3	58	
14	1	10	0	7	42	3	58	
14	1	10	0	7	42	3	58	
10	5	9	1	0	49	0	61	
1	14	0	10	0	49	0	61	
4	11	1	9	9	40	19	42	
1	14	1	9	48	1	58	3	
4	11	0	10	48	1	59	2	
11	4	10	0	1	48	2	59	
4	11	1	9	1	48	4	57	
12	3	9	0	1	46	2	56	
1	14	0	10	48	1	55	6	
12	3	10	0	1	48	2	59	
4	11	0	10	48	1	59	2	
11	4	10	0	1	48	2	59	
14	1	10	0	1	48	4	57	
1	14	0	10	48	1	55	3	
1	14	0	10	48	1	58	3	
1	14	0	8	45	1	47	7	
14	1	10	0	1	47	4	55	
3	12	0	10	48	1	57	2	
14	1	9	1	1	48	3	58	
11	4	10	0	1	48	2	59	
3	12	0	10	48	1	59	2	
4	10	0	10	47	1	57	2	
4	11	0	10	48	1	59	2	
14	1	10	0	49	0	61	0	
4	11	0	10	47	1	48	11	
15	0	7	3	49	0	57	0	
11	4	10	0	1	47	2	56	
12	3	10	0	1	48	2	59	
12	3	10	0	1	48	2	59	
4	11	0	10	48	1	50	11	
1	14	0	10	48	1	52	6	
4	11	6	4	7	42	37	21	
0	15	1	9	0	49	0	61	
4	11	0	10	48	1	59	2	
4	11	0	10	48	1	50	11	
4	11	6	4	7	42	37	20	
4	11	0	10	48	1	59	2	
11	4	10	0	1	48	2	59	
1	13	1	8	48	1	55	4	
1	13	1	9	46	1	52	4	
4	10	0	10	48	1	57	2	
8	7	10	0	1	48	2	56	
7	8	0	10	44	1	56	2	
4	11	2	8	46	3	58	3	
5	10	2	8	48	1	58	3	
10	5	8	2	1	48	3	58	
1	14	0	10	0	49	0	61	
10	5	10	0	44	5	51	10	
1	14	0	10	0	49	0	61	
14	1	9	1	1	48	4	57	
15	0	7	3	24	24	57	2	
1	14	3	7	32	17	1	60	
15	0	7	3	49	0	59	0	
10	5	10	0	1	48	3	58	
11	4	8	2	1	48	3	58	
4	10	0	10	46	1	56	2	
15	0	8	2	49	0	61	0	
0	15	3	7	0	49	0	59	
15	0	7	3	49	0	61	0	
0	14	2	7	0	49	0	56	
15	0	7	3	49	0	61	0	
0	15	2	8	0	49	0	61	
3	12	3	7	42	7	52	9	
15	0	7	3	49	0	61	0	
12	1	10	0	48	1	47	9	
0	15	3	7	0	49	0	59	
11	3	10	0	4	41	16	39	
0	15	2	8	0	49	0	61	
15	0	7	3	49	0	61	0	
1	14	3	7	2	47	16	45	
13	2	6	4	48	1	49	12	
4	11	3	7	43	6	57	4	
14	1	7	3	48	1	16	45	
0	15	0	10	1	48	45	16	
11	4	6	3	6	43	5	53	
11	4	7	3	6	43	34	27	
10	4	7	3	6	43	4	57	
2	13	0	10	44	5	31	30	
12	3	4	6	42	7	55	6	
4	11	4	6	8	41	33	28	
3	12	6	4	7	42	6	55	
4	11	4	6	8	41	31	28	
4	11	5	4	7	40	32	27	
11	4	5	5	42	7	21	38	
2	13	3	7	1	48	2	54	
6	9	4	5	19	29	1	53	
4	11	5	5	7	42	32	27	
12	0	5	1	48	0	59	0	
15	0	9	1	49	0	58	0	
15	0	9	1	49	0	61	0	
0	15	1	9	0	49	0	61	
4	11	5	5	7	42	37	24	
15	0	9	1	49	0	61	0	
15	0	9	1	49	0	61	0	
11	4	5	5	42	7	29	32	
14	0	7	1	46	2	57	0	
11	4	6	4	42	7	27	32	
0	15	1	9	0	49	0	61	
0	15	3	7	0	49	0	61	
4	11	3	7	6	41	22	34	
6	9	3	7	7	42	26	35	
10	5	5	5	43	6	37	24	
10	5	6	4	9	40	29	32	
6	9	5	5	7	42	31	30	
9	6	5	5	42	7	27	31	
2	13	4	6	13	36	14	47	
5	10	5	5	32	16	46	15	
8	7	1	8	15	32	35	21	
1	14	0	10	0	49	7	48	
8	7	1	9	5	44	13	48	
11	4	8	2	16	33	51	10	
7	8	9	1	34	15	15	46	
8	7	1	9	5	44	14	47	
5	9	9	1	47	1	50	9	
5	9	9	1	41	7	43	13	
2	12	3	7	21	26	9	49	
9	6	1	9	14	35	15	46	
8	6	5	5	30	17	56	1	
10	5	1	9	1	48	3	58	
5	4	9	0	47	1	52	6	
3	12	5	5	44	5	39	22	
6	9	6	4	47	2	40	21	
11	4	10	0	48	1	59	2	
6	9	6	4	46	2	40	21	
11	4	7	0	41	6	36	23	
11	4	6	4	41	7	28	31	
11	4	10	0	45	4	44	15	
7	8	9	1	33	16	16	42	
6	9	10	0	49	0	61	0	
12	0	1	8	49	0	59	0	
1	13	9	1	26	22	35	22	
8	7	0	10	5	44	35	26	
14	1	5	5	45	3	41	18	
9	6	5	5	29	19	53	6	
15	0	2	8	49	0	61	0	
7	8	10	0	49	0	58	0	
15	0	2	8	49	0	59	2	
15	0	2	8	49	0	58	0	
0	15	8	2	0	49	0	61	
0	15	8	2	0	49	0	61	
0	15	8	2	18	31	0	61	
6	9	5	5	19	30	16	45	
9	6	6	3	27	19	46	9	
2	13	0	10	20	28	1	57	
2	13	0	10	0	49	1	60	
7	8	5	5	18	31	1	60	
13	2	7	3	49	0	61	0	
15	0	7	0	24	25	38	21	
2	13	3	7	0	49	0	61	
14	1	10	0	29	20	29	32	
2	13	0	10	40	7	29	29	
13	2	10	0	7	42	31	28	
11	3	7	3	2	46	8	48	
3	12	8	2	46	3	47	14	
2	13	6	4	24	25	19	42	
14	1	4	6	27	22	22	39	
2	13	0	10	21	28	1	60	
14	1	10	0	33	16	37	24	
2	13	5	5	46	3	41	20	
14	1	4	6	27	22	21	40	
14	1	10	0	27	17	56	5	
15	0	5	5	49	0	61	0	
4	11	7	3	35	13	32	26	
14	1	10	0	27	21	52	7	
6	9	6	4	42	6	36	19	
0	14	2	7	0	47	10	45	
13	2	9	1	30	18	58	1	
4	11	9	1	48	1	50	9	
3	12	7	3	44	3	38	18	
2	12	2	7	0	48	5	52	
11	4	7	0	2	46	9	50	
11	4	5	5	1	48	10	48	
0	15	5	5	2	47	2	59	
14	1	3	7	25	24	20	41	
4	11	9	1	46	3	46	15	
3	12	8	2	46	3	46	15	
10	4	3	7	6	43	29	30	
5	10	7	3	42	6	33	26	
0	15	2	7	0	45	10	46	
5	10	7	3	42	6	31	26	
13	2	10	0	41	8	52	9	
0	15	2	7	1	45	13	43	
14	0	10	0	37	9	30	27	
2	13	9	1	45	4	48	10	
15	0	8	2	49	0	50	11	
0	15	3	7	0	49	0	61	
14	1	3	7	13	36	24	37	
15	0	3	7	42	0	61	0	
13	2	10	0	4	45	38	23	
0	15	9	1	12	37	51	10	
2	13	0	10	45	4	23	38	
11	4	8	2	1	48	10	51	
1	14	4	6	0	49	0	61	
14	1	5	5	49	0	61	0	
1	14	4	6	0	49	0	61	
14	1	3	7	49	0	61	0	
1	14	5	5	0	47	0	57	
11	4	4	6	49	0	59	2	
15	0	8	2	48	0	60	1	
9	6	10	0	36	13	26	35	
3	12	6	4	0	49	0	58	
12	3	3	7	49	0	61	0	
3	12	7	3	0	49	0	61	
14	1	5	5	49	0	60	1	
1	14	4	6	0	49	0	61	
1	14	7	3	0	49	0	59	
12	3	3	7	49	0	58	0	
15	0	8	2	48	0	58	1	
2	11	7	3	0	49	1	56	
12	3	3	7	49	0	61	0	
11	4	3	7	49	0	59	2	
11	4	3	6	47	0	57	1	
15	0	3	7	49	0	61	0	
4	11	6	4	0	49	2	57	
0	15	8	2	1	48	0	61	
3	12	0	3	1	48	5	54	
15	0	3	7	49	0	61	0	
3	12	7	3	1	48	4	57	
15	0	3	7	49	0	61	0	
9	4	7	3	35	13	9	46	
5	9	10	0	8	37	41	19	
15	0	2	8	48	1	61	0	
3	12	0	10	5	44	36	23	
15	0	2	8	48	1	61	0	
2	13	0	10	5	44	39	22	
0	15	8	2	1	48	0	61	
13	2	2	8	43	6	20	41	
15	0	3	7	49	0	61	0	
0	12	7	3	0	49	0	55	
3	12	7	3	1	47	5	54	
2	13	4	2	5	43	34	21	
15	0	2	8	48	1	61	0	
0	15	4	6	6	43	0	61	
15	0	6	4	48	1	61	0	
15	0	2	8	48	1	61	0	
12	2	10	0	48	1	55	3	
3	12	4	6	11	38	10	51	
0	15	2	8	0	49	0	61	
0	15	4	6	1	48	0	61	
13	2	7	3	42	7	59	2	
0	15	4	6	1	48	0	61	
1	13	5	5	6	43	3	56	
13	2	6	4	48	1	19	39	
13	2	6	4	48	1	19	42	
2	13	4	6	2	47	47	14	
12	3	6	4	46	3	18	43	
13	2	6	4	47	2	14	47	
3	12	4	6	2	47	44	17	
3	12	4	6	3	46	43	18	
14	1	10	0	49	0	61	0	
3	12	5	5	4	45	32	29	
2	13	4	6	1	48	45	16	
13	2	6	4	48	1	16	45	
14	1	8	2	46	3	61	0	
13	2	4	4	48	1	16	45	
13	2	6	4	48	1	18	43	
2	13	4	6	2	47	48	13	
0	15	4	6	0	48	28	30	
13	2	6	4	47	1	16	43	
0	13	0	10	1	47	1	56	
